Firm_ID,Sector,Region,Size,Leverage,Profit_Margin,Org_Complexity,RD_Intensity
5192,Finance,LatAm,36924.9053837212,0.508183471648228,-0.482812483931498,2,0.36940303198057
5193,Retail,USA,33311.2131159963,1.0,0.0365330776360412,2,0.264175474941953
5194,Finance,Europe,37580.3754058518,0.235231103089674,0.182793061580442,2,0.236257848379257
5195,Technology,LatAm,56144.3237287361,0.725793442882521,0.172102623964719,2,1.84650839050847
5196,Energy,USA,12385.4630698244,0.72319069051988,-0.0132766035050396,5,0.435615348023365
5197,Services,Europe,21420.5368359991,0.0,-0.0105902354449675,4,0.108241812321462
5198,Finance,Europe,20168.4757729138,0.0,0.774785617168271,5,0.536424312966601
5199,Manufacturing,LatAm,47554.5097739432,0.356401519514281,0.579460252571707,4,0.0195430018644671
5200,Energy,Europe,40792.2693978037,0.545722136171809,0.298276872441821,1,0.047603528022183
5201,Retail,Europe,40707.9430815812,1.0,0.0359065382188345,5,0.254030891503961
5202,Finance,USA,26083.5243278606,0.929233672576313,-0.14434208022035,1,0.555830869045806
5203,Retail,USA,20403.6396425214,0.900995865786946,0.0974448416408162,5,0.233762133445225
5204,Retail,LatAm,5983.8273244724,0.88143896004804,0.04294314551857,4,0.265721658872636
5205,Manufacturing,LatAm,37855.1945668023,0.911682815711778,0.320564479773358,2,0.633119362501404
5206,Services,USA,21580.7528777216,0.87718171187262,-0.634872703836702,2,0.230954717306724
5207,Technology,USA,33458.96230491,0.561469961670238,0.220402455259072,4,0.387547085403571
5208,Technology,Europe,19906.2963735851,1.0,-0.288451149433428,2,0.973266257779784
5209,Energy,USA,39388.0163779759,0.791724785805932,0.147263672140888,0,0.312613911997859
5210,Retail,Europe,13892.1400002838,0.371592022515947,-0.00333048220622677,2,0.302694953215302
5211,Energy,USA,6769.63745122264,0.990033088343854,0.117408115409155,2,0.50241386934855
5212,Services,Europe,54614.5158234968,0.0,0.924853009993484,1,0.330485145422555
5213,Services,Europe,16370.070122972,0.121294739945727,-0.402609817215064,5,0.163560551668774
5214,Finance,Europe,3646.66296934233,1.0,-0.552605230207683,7,0.59120829375506
5215,Technology,LatAm,17748.7456756729,0.458081451427053,0.177320242070376,3,0.931229972309581
5216,Energy,LatAm,26954.5369394467,0.397623933419883,0.144841538554745,4,0.233336505044052
5217,Finance,LatAm,5917.67426608612,0.531646761470897,-1.08535133448905,3,0.658311956353645
5218,Finance,Europe,92753.1209391495,0.932549496697186,0.235904515104473,2,0.784260956551705
5219,Services,Europe,14507.7107114368,0.671678272784883,-0.0707834866930637,1,0.432181850914771
5220,Technology,USA,52517.1709389037,0.0,0.1597603436042,5,1.17831116696464
5221,Energy,Europe,36396.1722910603,0.0,0.233381384508147,4,0.376835191231846
5222,Finance,Europe,18920.2646935106,0.582096568153224,-0.273224303586493,1,0.543537340103163
5223,Technology,USA,10020.4806302442,1.0,0.138088336245956,3,1.66891859694617
5224,Retail,Europe,16317.6355861904,0.676969024002294,0.0402528529289344,1,0.859987086683114
5225,Energy,LatAm,29726.3900012992,0.807161680298304,0.0297560864149405,9,0.392371012610453
5226,Finance,LatAm,35155.7273039759,0.801357698308762,-0.446079846608614,4,0.905406909018374
5227,Retail,USA,36408.3495607987,0.663896354013007,0.0846983958678013,2,0.320950734533868
5228,Energy,USA,9257.65773027516,0.368130662654943,0.0377208107490427,4,0.606027010800283
5229,Technology,Europe,13571.3681800894,0.888318137994647,0.13364081488519,2,0.600785102071214
5230,Services,Europe,27473.4410882765,0.0,0.428757613650057,3,0.388090094009453
5231,Services,Europe,25454.3601585992,0.0,0.588058630680747,1,0.410893259081023
5232,Retail,USA,16521.9725039008,0.308656184014836,0.0607417813033449,3,0.0128907147020377
5233,Technology,LatAm,3526.27246968217,0.427538050903795,0.253022698153139,4,0.62945605611217
5234,Retail,USA,10765.2061840116,0.321063316333334,-0.0114199800918988,0,0.142421087191564
5235,Finance,USA,22017.0494346118,0.829644614718154,-0.29078170241176,2,0.398784414678998
5236,Technology,USA,11118.3358741685,0.963182661161198,-0.0735737423886806,3,1.08296930795638
5237,Technology,LatAm,5559.62493512155,0.561199353134209,0.0670714836282719,4,0.345079525785812
5238,Finance,Europe,7447.61307148426,1.0,-0.664429365981685,0,0.740467674660706
5239,Services,Europe,47507.2757120631,0.479443974227126,0.0695415027894873,5,0.00778878601972741
5240,Energy,USA,36161.0988020243,1.0,0.177911802181181,4,0.694395669088665
5241,Energy,LatAm,40785.6571140701,0.00558144265385718,0.105791066163003,6,0.323304039195061
5242,Finance,LatAm,7101.59752024179,0.377293001112898,-0.815387602155601,5,0.532178663682663
5243,Finance,USA,16709.2770235869,0.0,-0.168301518148566,4,0.0987978992151767
5244,Services,Europe,19007.0202487224,0.594628205629555,0.0725912880679457,2,0.512248431600952
5245,Manufacturing,USA,8447.64291028291,0.694623906729765,-0.594703793488873,6,0.131091940627712
5246,Finance,Europe,36930.3274576285,0.878017981035933,-0.164790576999967,3,0.302495948257657
5247,Finance,LatAm,18099.3879897893,0.723698541586116,0.121220662467839,1,0.364616259912656
5248,Manufacturing,LatAm,53728.4831409955,0.641943474028544,1.55108326655079,5,0.607907762169226
5249,Services,USA,23661.9944725217,0.384642745801104,0.566810773751784,1,0.149780578312171
5250,Technology,LatAm,5816.00055309051,0.646931931069499,0.14417741252695,3,1.95145429584445
5251,Finance,USA,17119.3118853588,0.519724867074853,0.0586656928538044,1,0.166971014189068
5252,Energy,Europe,19095.5981028526,1.0,0.155834712515439,2,0.115053126777763
5253,Services,LatAm,22497.8527755379,0.709780535624331,0.282753574094732,3,0.394078566011683
5254,Energy,Europe,86660.4621972216,0.0,0.0605316089736158,3,0.548467167614852
5255,Energy,LatAm,71089.4025968086,0.528098427988403,0.0279554529029548,3,0.365570082017364
5256,Services,USA,28783.6056787741,1.0,-0.330134182778707,2,0.266217507519744
5257,Finance,LatAm,18920.2832812317,0.419270000055407,0.0525623976349887,2,0.521240326063801
5258,Manufacturing,LatAm,23536.1838511631,0.590473661012122,0.0906373771030718,2,0.230373060408888
5259,Services,USA,5915.9296234211,0.850896935299434,0.282303489686424,2,0.16275970315833
5260,Services,LatAm,69693.1256747726,0.695166059208746,0.067331350532173,5,0.534767501124556
5261,Retail,Europe,12509.5917232586,1.0,0.0469294599548719,0,0.379900758535268
5262,Services,LatAm,29868.2843532516,0.335439596841676,0.118672350847906,3,0.66087234212013
5263,Retail,USA,29925.8560279945,0.272486002036094,0.0554242983622851,8,0.370045436786698
5264,Services,USA,3069.18035803049,1.0,-0.866120410670056,2,0.275964432873479
5265,Retail,USA,10150.3167935745,0.0,0.0213440604983703,3,0.71440414249908
5266,Technology,USA,9616.2919205759,1.0,0.166918462931387,3,0.278259208971072
5267,Retail,LatAm,209630.32471924,0.751759507976098,0.0565856017057541,2,0.504585616741155
5268,Technology,LatAm,9799.9011662393,0.662337837088991,0.0406836641713973,3,1.11939453352326
5269,Manufacturing,Europe,17406.2779956852,0.711326453936231,0.328966601019559,6,0.499465576480617
5270,Finance,Europe,4201.12102058569,0.18713129647924,0.124465561194109,5,0.3218748598269
5271,Manufacturing,LatAm,9750.61282359569,0.565269058077018,0.090658367627504,2,0.347803207062866
5272,Energy,LatAm,14194.3332075366,0.443491499904854,-0.0422222225741141,6,0.160397476794161
5273,Technology,Europe,19060.5652967851,0.879853966831258,0.123135937429712,5,0.330443880713638
5274,Services,USA,99369.8047753338,0.627289934081739,-0.145432177052012,5,0.139633499679258
5275,Retail,Europe,18674.0422253563,1.0,0.109842747717056,8,0.674160738808607
5276,Manufacturing,USA,21840.0794265025,0.60657102082623,0.061348240193071,3,0.421924206784962
5277,Finance,LatAm,12218.4952537998,0.620908684921716,0.182739436732356,4,0.45485010817883
5278,Finance,LatAm,3536.54957033372,0.551582443610319,0.0776957555485853,3,0.371626486781239
5279,Finance,USA,20642.023894861,0.508145879973954,-0.0824809210033996,4,0.282790809441633
5280,Technology,Europe,9747.12413858222,1.0,0.136696699650293,1,1.37601011112461
5281,Technology,Europe,6048.65630523579,0.214596753253102,0.0538638738703065,2,1.12576326296642
5282,Services,LatAm,6822.98396858287,0.865592820567167,-0.173554630390164,0,0.286794260799694
5283,Retail,LatAm,33709.8782192228,0.795111372906764,0.0226009126913412,5,0.345473920168954
5284,Services,LatAm,35657.9031930014,0.697814422066652,0.124244008540989,3,0.778813716608954
5285,Manufacturing,USA,14498.5137723156,0.692508231448947,-0.269156487977612,7,0.377769159156488
5286,Services,LatAm,22303.4653740419,1.0,0.712840116989692,5,0.35647220354807
5287,Technology,Europe,17840.3227067819,0.63611410280638,0.178465666003028,5,0.539276206034027
5288,Manufacturing,LatAm,112261.722970524,0.705675515846361,0.573999037310422,1,0.56691798751727
5289,Finance,USA,27490.6178318359,0.158955734306981,0.573945897897095,3,0.853627310872636
5290,Retail,Europe,95234.2905416073,0.915166612706742,0.0930749652672219,4,0.551198577209977
5291,Manufacturing,Europe,68783.2960126777,0.54364631001781,0.384219426102577,3,0.455928319213359
5292,Retail,LatAm,4654.45014355822,0.296094761099656,0.0875600698310683,2,0.280618182653248
5293,Technology,USA,83204.6678311579,0.0,0.197007205482198,2,1.11202832051313
5294,Technology,LatAm,14238.3172619579,0.724897262932913,0.154340347762344,4,0.980290865969397
5295,Technology,LatAm,12927.6358334943,0.527856894683318,0.207494275539105,3,0.738476597063889
5296,Manufacturing,Europe,6513.93487807523,1.0,-0.165052610015038,3,0.039893714509206
5297,Retail,Europe,8820.93034703452,0.0215149139142675,0.0802970428592877,3,0.852185889518675
5298,Services,USA,187135.280866719,0.899118755123887,-0.265925616676601,5,0.364395026316556
5299,Manufacturing,Europe,11959.0901063471,0.226392026754727,-0.279769373993627,3,0.377068803076641
5300,Energy,LatAm,80882.4287970249,0.627115660377866,0.158343759894923,0,0.196005141172785
5301,Retail,Europe,22935.3153598036,1.0,0.0652061320805871,5,0.307241246779846
5302,Energy,USA,49442.1809181648,0.286035781239288,0.120961473781239,6,0.110999513312628
5303,Retail,LatAm,14843.4838854796,0.0890561806373908,0.031053199427999,1,0.514203966212094
5304,Retail,Europe,16816.0645356109,0.0,0.0496541243690147,3,0.103816879782349
5305,Energy,USA,20514.4782214001,0.0551480365419107,0.140753444799278,2,0.483352117556436
5306,Manufacturing,Europe,50142.7251987453,0.41813511461896,0.0547661089769946,1,0.192054730941487
5307,Technology,LatAm,54290.3182285078,0.366706001595993,0.185823221719087,5,0.744904118547743
5308,Manufacturing,Europe,17427.5790489684,1.0,-0.607172591424197,4,0.438122496039767
5309,Finance,USA,11211.4185994659,0.529580549419198,0.387819903769676,5,0.228871750145461
5310,Services,Europe,11616.3783128373,0.308113855690112,-0.220067856960076,2,0.593528323134189
5311,Retail,Europe,73881.7632914488,0.916889814103934,-0.00593434128319083,7,0.530061270449796
5312,Services,Europe,22316.8657546019,0.0,1.02619180080139,5,0.0760974361833615
5313,Finance,Europe,44848.2114008947,0.0,0.141635729702614,3,0.202460935989625
5314,Energy,LatAm,17990.6762470589,0.629134739314394,0.0981021747526007,2,0.368663735074782
5315,Manufacturing,USA,58022.6973675412,0.876913007264663,-0.441707031627232,3,0.27552744286906
5316,Manufacturing,Europe,36261.5901166804,0.430845100649184,-0.164192927954104,0,0.514404763541343
5317,Manufacturing,LatAm,37782.6123523792,0.523771992260107,0.0785371352722988,2,0.0531140488780829
5318,Retail,LatAm,24635.8624923462,0.0802796232851765,0.0478663376100467,4,0.986588008876805
5319,Retail,LatAm,20751.863504828,0.512895021558304,0.0477762333819315,4,0.953371479051928
5320,Retail,LatAm,14383.0338298196,0.598897054668083,0.0618980513357225,3,0.338175204443906
5321,Energy,USA,21107.2346360508,1.0,0.0249144877688153,4,0.966532515266599
5322,Technology,LatAm,110494.782681919,0.554798333911783,0.14264701865977,4,0.947011386411537
5323,Energy,Europe,3625.76332104351,1.0,0.118507801503623,1,0.115048030790743
5324,Technology,USA,17998.5204490693,0.455946811692463,0.236144122095257,1,1.03857184302728
5325,Finance,LatAm,7608.11715584566,0.595476451713833,-0.240607933142283,3,0.257313407211144
5326,Technology,Europe,6502.5236639704,0.137216358280077,0.1402852482431,5,0.596344596870369
5327,Finance,USA,13302.8405136511,0.0,0.355991046592819,0,0.0373633020034444
5328,Services,Europe,65272.6055888483,0.256535609350959,0.517436484392751,5,0.22024463235978
5329,Services,Europe,12771.1117897332,0.544128245004055,0.0206958993810465,3,0.412174530898227
5330,Energy,USA,8476.54489757091,0.946084694240901,0.108533880818439,0,0.584462742881568
5331,Retail,Europe,26525.7874090585,0.203500869093811,0.0298264103695679,2,0.212314845518462
5332,Energy,Europe,9918.37854591564,0.896040279108677,0.118841703171071,3,0.257206382490034
5333,Retail,LatAm,96542.6423942018,0.457607161995381,0.0831052452054048,2,0.527487243039562
5334,Manufacturing,USA,86759.2579132762,0.0,0.99537644731454,3,0.162607380523848
5335,Manufacturing,Europe,12580.9785845654,0.897557412354243,0.513476908571064,3,0.0713803004387464
5336,Manufacturing,Europe,25692.968496643,0.383450949229697,0.949648303153654,1,0.764057655940935
5337,Energy,USA,23362.8413362555,0.134911542789881,0.0685118593479858,0,0.142819624179067
5338,Energy,USA,12316.8159513789,1.0,0.0934038899424195,7,0.866744595113353
5339,Services,USA,16577.4117039839,0.0201715682582952,-0.0401339934795213,5,0.275960525038845
5340,Retail,USA,30040.8334962642,0.233994210543415,0.0540481259557735,3,0.465248538098937
5341,Manufacturing,USA,40000.2876539774,0.162259567431814,0.10621896819565,2,0.182422474068704
5342,Technology,Europe,36627.7892896223,0.934259606369572,0.127225913980844,6,1.02280840543925
5343,Energy,LatAm,18703.3478804347,0.539188904257766,0.186549188974849,2,0.166517937754798
5344,Finance,LatAm,31285.1951980547,0.826008249881785,0.269586422863912,2,0.508413098290688
5345,Technology,Europe,17363.3331482071,0.51408025426879,0.239661812692198,4,1.3405309206716
5346,Energy,USA,45004.7539614518,0.965078036502739,-0.0189810228823013,4,0.192371018265023
5347,Finance,Europe,10760.6175658622,0.0,0.234872415823602,5,0.635037221950313
5348,Technology,USA,10832.8665217678,0.486808740660732,0.124425687827454,2,0.649159254226193
5349,Retail,LatAm,18369.9433773453,0.413994212347729,0.114509393082065,1,0.0295750559437048
5350,Manufacturing,LatAm,10665.5573885385,0.643644568753994,-0.0804800434388196,2,0.145558961932771
5351,Energy,LatAm,107366.720782453,0.477199890259752,0.054772202266393,5,0.383463708121365
5352,Technology,USA,10499.6934966689,0.494405494107273,0.029038862250509,3,0.935667655260555
5353,Retail,Europe,11367.0257893143,1.0,0.0605147683534588,4,0.172005394815574
5354,Energy,USA,36311.5419587796,0.555594773247059,0.091176905060332,9,0.099586739671401
5355,Finance,Europe,16260.374736533,1.0,-0.157521431068454,1,0.376319675183477
5356,Manufacturing,LatAm,33122.9994714979,0.923631349924412,0.306399884636369,3,0.195766537564486
5357,Retail,LatAm,37911.2013535451,0.415967153911962,0.0934618911739914,5,0.36241035933797
5358,Services,USA,13082.1141582301,0.220578860647776,0.32819917438533,4,0.236514608905456
5359,Energy,Europe,23256.597268961,0.0,0.199094577630513,5,0.27367361418769
5360,Technology,USA,24123.8507932485,0.738687597561071,0.123829820407488,5,0.623086913880445
5361,Technology,USA,43968.5154845435,0.501983160915344,0.17000095970885,3,0.617845506564482
5362,Services,USA,18812.4144964711,0.359454790714952,0.573754595672899,2,0.465193794688745
5363,Retail,USA,91915.5390696881,0.0,0.0738845312192231,2,0.209110748050925
5364,Technology,LatAm,4914.93821524552,0.437577766175601,0.202645355445334,6,0.749778525034231
5365,Services,USA,6535.96119916543,1.0,-0.352014921982346,2,1.13991524652146
5366,Services,LatAm,24975.9312587436,0.46852448424757,-0.0707276362285676,2,0.259192570943911
5367,Retail,USA,20490.7504670121,0.287514844586076,0.0541843068321865,3,0.33877473860612
5368,Energy,LatAm,13579.0024885836,0.696254846060795,-0.0410836570783323,1,0.332498627908414
5369,Retail,LatAm,9646.25903782447,0.953015631024394,0.00686800763061382,4,0.651586930616321
5370,Manufacturing,USA,54666.6860787071,0.625643832132809,0.110299182850965,0,0.382235687959374
5371,Technology,LatAm,24230.4973015779,0.426586258771869,0.0400683385406115,3,0.410780309473087
5372,Services,Europe,8308.36554757076,0.485982264527536,-0.00750576482484709,6,0.241546560169027
5373,Services,LatAm,7514.71554250614,0.431445514019592,0.350818986571688,3,0.660138856710156
5374,Technology,USA,20588.6052738006,0.161076594235973,0.14135367165064,1,0.342822508160988
5375,Services,LatAm,26284.1418710479,0.431704660330431,0.106009150003419,0,0.220308661411475
5376,Energy,LatAm,10977.986672585,0.455355488061485,0.125733445076578,1,0.302187192304544
5377,Manufacturing,LatAm,14019.851830023,0.491639430609028,-0.646795027631521,4,0.34649108248133
5378,Finance,USA,15814.2626541147,0.319519731998631,0.353097972811897,3,0.293417621199483
5379,Manufacturing,Europe,107500.287353939,0.0,0.753640716094817,2,0.509091352386293
5380,Energy,LatAm,5809.06129798865,0.486964293544808,0.125238091808373,0,0.530869396556654
5381,Manufacturing,LatAm,7580.41174110888,0.677337061413114,0.0993953553998864,6,0.0888116287524812
5382,Manufacturing,Europe,36927.827791459,0.721078517071859,0.127671565962873,4,0.756154403005186
5383,Technology,USA,34730.758171198,0.548521520879175,0.15202113673042,1,0.383483333269263
5384,Technology,LatAm,90314.891454395,0.825585425578694,0.156561223488942,2,0.674571622939485
5385,Manufacturing,Europe,9707.13845394416,0.789138257049382,-0.263355902313413,3,0.15715477841303
5386,Technology,LatAm,34519.2956835635,0.664930550812129,0.0961142855510093,3,0.249213847573266
5387,Technology,LatAm,50856.1416933144,0.370951975466029,0.199590025073971,4,0.334388120418193
5388,Finance,USA,24770.1619022487,0.0964915228497352,0.0921679781086986,2,0.468535052356291
5389,Technology,LatAm,34581.1341288014,0.927653963607139,0.153392947257069,2,0.144818335072488
5390,Manufacturing,USA,42894.0877682609,0.830792181994044,0.0471681254134689,2,0.439266103350511
5391,Services,USA,11539.4569884439,1.0,-0.0162456244748276,2,0.329966427459931
5392,Manufacturing,USA,15770.7702617565,0.88109518919522,-0.176080709975319,4,0.785671337945384
5393,Energy,LatAm,56946.756741634,0.836899407988699,0.0044683032270985,6,0.159919904721631
5394,Finance,LatAm,15189.9615342328,0.732160938060076,0.711922721342944,1,0.35492281301857
5395,Energy,LatAm,6179.08278619891,0.531896160805038,0.0560220234078459,4,0.1329985745504
5396,Retail,USA,19590.1852575458,0.478407962917756,0.072671044778949,2,0.727984131995457
5397,Retail,USA,13049.9881429595,0.944682771315886,0.0310655152948601,3,0.575159655474046
5398,Retail,USA,15001.0972127863,0.476143779226381,0.0283936578341094,3,0.543162891355584
5399,Services,Europe,16260.7407407096,0.712734601801823,-0.756540136607412,2,0.794550374485896
5400,Finance,LatAm,18523.4139809542,0.654774194336227,-0.448683582088652,4,0.664876876390417
5401,Energy,LatAm,13041.3327047959,0.627364374932691,0.135755377991268,3,0.836032183132648
5402,Manufacturing,USA,22110.4339614091,1.0,-0.572088738732729,3,0.234459500429312
5403,Retail,LatAm,8509.77914419618,0.598169886455961,0.0598740431679242,4,0.624264532964353
5404,Energy,USA,41711.3876943493,0.354141244044807,0.0601476531366101,4,0.758654355751752
5405,Services,LatAm,13286.8720356653,0.738525296306433,0.397365655641214,2,0.340362375909123
5406,Manufacturing,USA,63386.6898797611,0.0,0.780429636680051,1,0.0485285931859959
5407,Finance,USA,4340.49184780533,0.418484184355208,0.204570180330371,2,0.383190493590714
5408,Retail,LatAm,8668.03932928211,0.853515183336089,-0.00448999770064467,2,0.227865679114744
5409,Finance,USA,26115.4319028331,0.68018479112894,-0.183037740423742,3,0.565107886029534
5410,Energy,LatAm,8958.44791682782,0.669280391162251,0.0365772275506138,2,0.50480649803376
5411,Technology,USA,19112.9580900268,1.0,0.0574623771367465,4,0.474310751311411
5412,Retail,LatAm,60137.3563315657,0.669777012963911,0.0693955136039868,1,0.355986582062365
5413,Finance,LatAm,12351.2819645005,0.549612917396963,0.0249654496530022,2,0.775519297107965
5414,Services,USA,19520.8417929305,0.566989212178428,0.0100016196576336,4,0.614914435044756
5415,Services,USA,21431.2911011596,0.693264919051794,-0.301830724914637,3,0.287778544597482
5416,Manufacturing,USA,16758.8046920778,0.670031801192681,-0.235152232631312,2,0.183536129383292
5417,Finance,USA,56096.7957301649,0.0,0.255471155083747,2,0.466298551531931
5418,Finance,LatAm,26078.2515218127,0.494306031914,0.319587492324913,2,0.408954533336841
5419,Finance,LatAm,24868.1748184504,0.816484718145799,0.0161956149166474,2,0.777746561871864
5420,Finance,Europe,9675.99692441729,0.82892986561215,-0.486599443238909,4,0.120552067081405
5421,Finance,USA,20910.897000366,0.629974058840423,0.132589027389832,2,0.52078747720682
5422,Manufacturing,Europe,38895.9894006854,0.552113434205345,0.0760959680164002,1,0.376592347483799
5423,Manufacturing,USA,40579.3755134588,0.0,0.410510782107193,1,0.201642570025156
5424,Finance,USA,30508.7013586075,1.0,-0.202646605932043,1,0.261877022967353
5425,Services,Europe,37253.2788475186,0.379922051436028,0.0453942195723391,5,1.01443503605867
5426,Manufacturing,Europe,12959.6359970965,0.165661618507249,0.040926564038958,3,0.1619777907816
5427,Finance,LatAm,28276.6981481864,0.324676952594266,0.4365438255285,2,0.750276776340528
5428,Services,LatAm,7378.4371105333,0.792131451846713,0.27019259679273,3,0.0667953200757367
5429,Energy,Europe,205837.2777347,0.0,0.154382437824376,4,0.530303243364612
5430,Retail,LatAm,9052.44615902869,1.0,0.0843342709930845,2,0.934541319131845
5431,Technology,Europe,21242.3256775097,0.367512302969704,0.19666169793377,1,1.2806054446256
5432,Energy,USA,22683.1083836465,0.388521890492673,0.062793865287468,3,0.494973546654513
5433,Retail,LatAm,21387.4186095676,0.367877843446959,0.0505208930152665,3,0.362760277327488
5434,Retail,Europe,85568.4881080402,0.454692531944775,0.0275293011716859,4,0.543665549247292
5435,Services,Europe,39228.4255758718,1.0,-0.628103569492822,4,0.784261848337603
5436,Retail,LatAm,71751.1439489266,0.842679733137225,0.0373281238846813,7,0.254575485562353
5437,Services,LatAm,18177.4482773124,0.563605719180838,0.252084044836473,5,0.272567857193494
5438,Technology,LatAm,88788.9121594807,0.379590620661047,0.252730467686784,1,0.750348611551325
5439,Finance,Europe,14043.4958101441,0.880407752955135,0.0457264656331153,2,0.543925992570442
5440,Retail,LatAm,23393.8372882745,1.0,0.0534032367492909,2,0.270766982001608
5441,Finance,USA,130538.179547064,0.771132374518543,-0.192086561986021,3,0.111866111530515
5442,Retail,Europe,4004.96735700396,0.56455914741303,-0.00454337211234682,4,0.412581870638794
5443,Services,Europe,38904.9735620731,0.741540019406967,0.0562280476024122,1,0.262643187140754
5444,Technology,LatAm,50447.5745187092,0.63968977461987,0.212814976629728,2,0.658658482691752
5445,Finance,LatAm,19440.4953683053,0.552495396700506,0.472259218232659,2,0.341874993832858
5446,Energy,Europe,15807.8948467967,0.00884466192920824,0.106966204497788,2,0.205628011598547
5447,Retail,LatAm,38055.2161934435,0.725142073817509,0.0272517415992205,0,0.33820376870024
5448,Energy,USA,13244.186917352,1.0,0.201020726479447,6,0.0567871203996442
5449,Energy,LatAm,17637.1454737259,0.803738123593015,0.11197433063284,6,0.111869258826722
5450,Manufacturing,LatAm,31209.9337520693,0.395205964305666,0.21728580549129,3,0.320533308718486
5451,Energy,LatAm,7744.2362981563,0.814160529053669,0.0909276928231886,4,0.294794549075413
5452,Manufacturing,LatAm,21710.7864937445,0.71718535317883,0.26815601780294,3,0.170959885053334
5453,Finance,LatAm,10105.8872619509,0.667653439050953,-0.496522233345383,5,0.0197479732614328
5454,Manufacturing,Europe,49662.5100457028,0.823681285907742,0.536306095169144,4,0.20837262202805
5455,Technology,Europe,63027.4264352982,0.295619511205233,0.0802675567289442,1,0.837664495794448
5456,Energy,LatAm,48610.7707749433,0.334770522900154,0.255263013178358,7,0.377476556999637
5457,Services,LatAm,27647.2475721626,0.290182406083611,0.422544079593196,2,0.396216749478583
5458,Manufacturing,USA,18013.6719368632,0.5768047788857,0.674319388762703,4,1.06251915686961
5459,Retail,LatAm,55898.3401586925,0.480896218945099,0.0332960576552981,4,0.329758216339933
5460,Technology,LatAm,27206.9894172754,0.752394399347866,0.251943167489833,3,0.718418835844847
5461,Services,USA,5102.89267934996,0.263841841988075,0.233914638067248,4,0.177963050947181
5462,Manufacturing,USA,21428.7106650935,0.341133711964301,-0.324601694770473,2,0.33118307874144
5463,Technology,Europe,20365.3986864669,0.0,0.232707133340071,1,1.23278412109554
5464,Manufacturing,USA,111912.746444921,0.234387166773152,0.408516467608283,0,1.60086771550505
5465,Retail,Europe,20313.3897101181,0.903286300326591,0.00430964303224048,3,0.440141590180751
5466,Energy,LatAm,27197.1126257266,0.486192411716989,0.133653948689935,8,0.439801113972338
5467,Manufacturing,LatAm,25362.8677863932,1.0,-0.158734487346596,4,0.0135948019143097
5468,Manufacturing,Europe,9500.48439225842,0.617607404878867,-0.0751192548826359,4,0.379467441449757
5469,Manufacturing,LatAm,56498.6757703034,0.545982160490474,0.182491486389085,3,0.166115556538165
5470,Energy,Europe,13604.470369103,0.521530692553112,0.17791160995647,2,0.182301184826852
5471,Finance,LatAm,155458.375736129,0.379831410922153,0.498674235798262,5,0.437644283260785
5472,Manufacturing,USA,30938.6681354508,0.647489560646172,-0.0120977242318845,2,0.498155386322595
5473,Manufacturing,LatAm,29266.8675735324,0.81240607342782,-0.168689183039029,3,0.726740795124612
5474,Technology,USA,12732.9254454792,0.0,0.016636094445955,5,0.864578043268304
5475,Retail,Europe,35651.2387292877,0.0,0.00383829442295785,2,0.912048557859337
5476,Services,USA,42511.2706034591,1.0,-0.830057080230827,4,0.36846562144635
5477,Finance,LatAm,8334.15153138548,0.307909795779601,0.219194042568559,4,0.0611667044852186
5478,Retail,USA,6137.68211585518,0.713838578093446,0.0548210019841565,4,0.401317897017821
5479,Retail,Europe,17156.3457938989,0.887841096487053,0.0454243109040775,2,0.575186828241473
5480,Energy,USA,3583.92768210583,1.0,0.110870808691156,3,0.0507701671907929
5481,Finance,LatAm,18427.7651975045,0.365623063772038,-0.112252503316028,4,0.200937810633053
5482,Finance,Europe,9197.91719273882,0.245864061133621,-0.36151676024487,2,0.0880909012162111
5483,Energy,USA,11461.740850759,0.0,-0.0261434863367572,1,0.709773844864003
5484,Manufacturing,LatAm,67887.4862755624,0.31732656702427,0.246425529764185,6,1.46231066056432
5485,Retail,LatAm,17566.2706645983,0.678409078055817,0.0972919641337788,5,0.220566908322137
5486,Services,LatAm,28654.4586234205,0.546932911696809,0.338248058577693,2,0.298698674544868
5487,Retail,LatAm,2432.27405356073,0.562557575829373,0.0875996288525374,3,0.167993494792649
5488,Services,LatAm,92561.6072366096,0.231073102993846,0.043485845927966,1,0.873650827633722
5489,Retail,Europe,19906.1889895119,0.0,0.0591827615379474,4,0.31545707175399
5490,Services,LatAm,15522.4338518753,0.340674787003747,-0.26756274209212,3,0.446652129209097
5491,Manufacturing,Europe,13790.6923788178,0.0,0.48549223927599,4,0.373984340769057
5492,Finance,USA,22953.9582811175,0.830298641203932,0.0413446647419462,2,1.28049504949909
5493,Finance,USA,18369.9498921228,0.920391516873923,-0.460134322879441,1,0.731762477234871
5494,Services,LatAm,33606.7097900054,0.666416191857971,0.36396844385145,5,0.593772358943642
5495,Technology,LatAm,47166.122335269,0.600019842912904,0.0365518282714749,5,0.657299416859015
5496,Technology,USA,9586.51594334251,0.971150929780968,0.0698786450792858,1,0.804419983378424
5497,Energy,USA,8309.28507758529,0.0893819144359765,0.0444336839940928,6,0.260540772549025
5498,Finance,Europe,30624.3325053072,0.599841315071799,0.123108403421551,4,0.688931677946409
5499,Manufacturing,USA,10885.7707664477,0.422888821839512,-0.077581806245265,2,0.281927206437208
5500,Services,LatAm,34979.8381754333,0.74631403228602,-0.759447236971174,4,0.195350111114186
